listing_id,date
12690246,2017-08-26
12690246,2017-08-27
12690246,2017-10-29
12690246,2017-12-26
12690246,2018-01-03
12690246,2018-01-06
12690246,2018-04-08
12690246,2018-04-14
12690246,2018-07-30
12690246,2018-08-05
12690246,2018-08-18
12690246,2018-08-19
12690246,2018-08-25
12690246,2018-08-26
12690246,2018-12-29
12690246,2019-01-06
12690246,2019-02-24
12690246,2019-08-25
12690246,2019-08-26
12690246,2019-12-28
12690246,2019-12-30
12707654,2016-08-14
12707654,2016-09-14
12707654,2016-10-03
12707654,2016-10-10
12707654,2016-11-06
12707654,2016-11-22
12707654,2016-11-28
12707654,2016-12-13
12707654,2017-02-03
12707654,2017-02-17
12707654,2017-03-02
12707654,2017-03-05
12707654,2017-04-03
12707654,2017-04-16
12707654,2017-04-22
12707654,2017-05-06
12707654,2017-05-15
12707654,2017-05-21
12707654,2017-05-28
12707654,2017-06-05
12707654,2017-06-12
12707654,2017-06-24
12707654,2017-07-21
12707654,2017-07-31
12707654,2017-08-05
12707654,2017-08-09
12707654,2017-08-13
12707654,2017-08-20
12707654,2017-08-25
12707654,2017-09-27
12707654,2017-11-21
12707654,2017-12-01
12707654,2017-12-17
12707654,2018-01-12
12707654,2018-02-26
12707654,2018-04-10
12707654,2018-05-14
12707654,2018-06-10
12707654,2018-06-17
12707654,2018-07-10
12707654,2018-07-31
12707654,2018-08-08
12707654,2018-08-17
12707654,2018-09-22
12707654,2018-11-06
12707654,2018-11-11
12707654,2018-12-09
12707654,2019-02-03
12707654,2019-04-21
12707654,2019-04-28
12707654,2019-06-28
12707654,2019-07-28
12707654,2019-09-22
12707654,2020-03-17
12756895,2016-06-16
12756895,2016-06-20
12756895,2016-06-27
12756895,2016-07-04
12756895,2016-07-09
12756895,2016-07-17
12756895,2016-07-21
12756895,2016-07-24
12756895,2016-08-01
12756895,2016-08-07
12756895,2016-08-15
12756895,2016-08-22
12756895,2016-08-30
12756895,2016-10-02
12756895,2016-10-11
12756895,2016-10-16
12756895,2016-10-19
12756895,2016-10-21
12756895,2016-10-23
12756895,2016-10-25
12756895,2016-10-27
12756895,2016-10-29
12756895,2016-11-01
12756895,2016-11-03
12756895,2016-11-06
12756895,2016-11-28
12756895,2016-12-04
12756895,2016-12-11
12756895,2016-12-14
12756895,2016-12-17
12756895,2016-12-27
12756895,2017-01-02
12756895,2017-01-12
12756895,2017-01-21
12756895,2017-01-31
12756895,2017-02-12
12756895,2017-02-26
12756895,2017-03-05
12756895,2017-03-12
12756895,2017-03-19
12756895,2017-03-25
12756895,2017-04-02
12756895,2017-04-09
12756895,2017-04-18
12756895,2017-04-22
12756895,2017-05-02
12756895,2017-05-06
12756895,2017-05-22
12756895,2017-05-29
12756895,2017-06-04
12756895,2017-06-12
12756895,2017-07-02
12756895,2017-07-06
12756895,2017-07-09
12756895,2017-07-13
12756895,2017-07-18
12756895,2017-07-20
12756895,2017-07-25
12756895,2017-08-04
12756895,2017-08-06
12756895,2017-08-28
12756895,2017-09-05
12756895,2017-09-10
12756895,2017-09-24
12756895,2017-10-01
12756895,2017-10-04
12756895,2017-10-15
12756895,2017-10-22
12756895,2017-10-29
12756895,2017-11-05
12756895,2017-11-12
12756895,2017-11-19
12756895,2017-12-11
12756895,2018-01-06
12756895,2018-02-04
12756895,2018-02-07
12756895,2018-03-08
12756895,2018-03-12
12756895,2018-04-02
12756895,2018-04-04
12756895,2018-04-22
12756895,2018-04-30
12756895,2018-05-06
12756895,2018-05-16
12756895,2018-05-28
12756895,2018-06-08
12756895,2018-06-10
12756895,2018-06-17
12756895,2018-06-21
12756895,2018-06-28
12756895,2018-07-03
12756895,2018-07-13
12756895,2018-07-23
12756895,2018-07-27
12756895,2018-08-09
12756895,2018-08-12
12756895,2018-08-26
12756895,2018-08-30
12756895,2018-09-14
12756895,2018-09-16
12756895,2018-09-22
12756895,2018-10-14
12756895,2018-11-11
12756895,2018-11-21
12756895,2018-11-24
12756895,2018-11-26
12756895,2018-12-16
12756895,2019-01-02
12756895,2019-01-05
12756895,2019-01-27
12756895,2019-03-15
12756895,2019-04-14
12756895,2019-04-20
12756895,2019-05-07
12756895,2019-05-13
12756895,2019-06-01
12756895,2019-07-25
12756895,2019-07-29
12756895,2019-08-23
12756895,2019-08-26
12756895,2019-10-13
12756895,2019-10-20
12756895,2019-10-27
12756895,2019-11-06
12756895,2019-12-01
12756895,2019-12-08
12756895,2019-12-17
12756895,2020-01-23
12756895,2020-01-26
12756895,2020-02-15
12756895,2020-02-23
12756895,2020-03-15
12760398,2016-05-15
12760398,2017-03-12
12760398,2017-03-14
12760398,2017-03-20
12760398,2017-03-31
12760398,2017-04-03
12760398,2017-04-05
12760398,2017-04-09
12760398,2017-04-23
12760398,2017-04-30
12760398,2017-05-01
12760398,2017-05-07
12760398,2017-05-12
12760398,2017-05-14
12760398,2017-05-20
12760398,2017-05-23
12760398,2017-05-29
12760398,2017-06-04
12760398,2017-06-07
12760398,2017-06-12
12760398,2017-06-18
12760398,2017-06-20
12760398,2017-08-05
12760398,2017-08-06
12760398,2017-08-17
12760398,2017-08-18
12760398,2017-08-19
12760398,2017-08-27
12760398,2017-08-28
12760398,2017-08-31
12760398,2017-09-02
12760398,2017-09-03
12760398,2017-09-04
12760398,2017-09-08
12760398,2017-09-10
12760398,2017-09-14
12760398,2017-09-15
12760398,2017-09-18
12760398,2017-09-22
12760398,2017-09-24
12760398,2017-09-26
12760398,2017-10-03
12760398,2017-10-08
12760398,2017-10-21
12760398,2017-11-05
12760398,2017-11-11
12760398,2017-11-12
12760398,2017-11-19
12760398,2017-11-26
12760398,2017-12-10
12760398,2018-01-21
12760398,2018-02-04
12760398,2018-02-18
12760398,2018-05-02
12760398,2018-05-13
12760398,2018-05-24
12760398,2018-05-26
12760398,2018-06-10
12760398,2018-06-28
12760398,2018-07-01
12760398,2018-07-08
12760398,2018-07-09
12760398,2018-07-29
12760398,2018-08-19
12760398,2018-09-12
12760398,2018-10-09
12760398,2018-10-16
12760398,2018-11-12
12760398,2018-11-25
12760398,2018-12-02
12760398,2018-12-09
12760398,2018-12-16
12760398,2019-02-06
12760398,2019-03-03
12760398,2019-07-07
12760398,2019-08-09
12760398,2019-08-18
12760398,2019-08-26
12760398,2019-09-15
12760398,2019-11-08
12760398,2019-11-10
12760398,2019-11-17
12760398,2019-11-24
12760398,2019-12-02
12760398,2019-12-16
12760398,2019-12-22
12760398,2020-01-02
12760398,2020-03-17
12803771,2016-05-09
12803771,2016-05-19
12803771,2016-05-29
12803771,2016-06-14
12803771,2016-06-20
12803771,2016-07-03
12803771,2016-07-03
12803771,2016-07-07
12803771,2016-07-12
12803771,2016-07-15
12803771,2016-07-16
12803771,2016-07-18
12803771,2016-07-21
12803771,2016-07-25
12803771,2016-07-29
12803771,2016-07-30
12803771,2016-07-31
12803771,2016-08-15
12803771,2016-08-28
12803771,2016-09-10
12803771,2017-01-01
12803771,2017-01-15
12803771,2017-03-03
12803771,2017-03-05
12803771,2017-03-19
12803771,2017-03-26
12803771,2017-04-02
12803771,2017-05-12
12803771,2017-05-20
12803771,2017-05-28
12803771,2017-06-04
12803771,2017-06-07
12803771,2017-07-02
12803771,2017-07-05
12803771,2017-07-10
12803771,2017-07-16
12803771,2017-07-30
12803771,2017-08-20
12803771,2017-08-26
12803771,2017-08-27
12803771,2017-09-02
12803771,2017-09-16
12803771,2017-09-17
12803771,2017-09-24
12803771,2017-10-01
12803771,2017-10-03
12803771,2017-10-21
12803771,2017-10-28
12803771,2017-10-29
12803771,2017-11-02
12803771,2017-11-05
12803771,2017-11-08
12803771,2017-11-13
12803771,2017-11-27
12803771,2017-12-07
12803771,2017-12-17
12803771,2018-02-04
12803771,2018-02-11
12803771,2018-02-26
12803771,2018-03-07
12803771,2018-03-11
12803771,2018-03-13
12803771,2018-03-15
12803771,2018-03-18
12803771,2018-03-26
12803771,2018-04-01
12803771,2018-04-07
12803771,2018-04-08
12803771,2018-04-09
12803771,2018-04-16
12803771,2018-04-29
12803771,2018-05-06
12803771,2018-05-13
12803771,2018-05-14
12803771,2018-05-20
12803771,2018-05-27
12803771,2018-05-28
12803771,2018-06-17
12803771,2018-06-20
12803771,2018-06-29
12803771,2018-07-01
12803771,2018-07-08
12803771,2018-07-13
12803771,2018-07-20
12803771,2018-07-29
12803771,2018-08-12
12803771,2018-08-19
12803771,2018-08-25
12803771,2018-08-26
12803771,2018-08-27
12803771,2018-09-12
12803771,2018-09-14
12803771,2018-09-19
12803771,2018-09-22
12803771,2018-10-01
12803771,2018-10-06
12803771,2018-10-14
12803771,2018-10-24
12803771,2018-10-29
12803771,2018-11-03
12803771,2018-11-04
12803771,2018-11-11
12803771,2018-11-16
12803771,2018-11-17
12803771,2018-11-18
12803771,2018-11-22
12803771,2018-11-25
12803771,2018-11-28
12803771,2018-12-02
12803771,2018-12-06
12803771,2018-12-15
12803771,2018-12-23
12803771,2019-01-01
12803771,2019-01-14
12803771,2019-01-20
12803771,2019-01-25
12803771,2019-01-27
12803771,2019-02-03
12803771,2019-02-10
12803771,2019-02-21
12803771,2019-02-24
12803771,2019-02-26
12803771,2019-02-28
12803771,2019-03-03
12803771,2019-03-05
12803771,2019-03-07
12803771,2019-03-17
12803771,2019-03-19
12803771,2019-03-20
12803771,2019-03-22
12803771,2019-03-26
12803771,2019-03-27
12803771,2019-03-30
12803771,2019-03-31
12803771,2019-04-07
12803771,2019-04-10
12803771,2019-04-12
12803771,2019-04-14
12803771,2019-04-15
12803771,2019-04-16
12803771,2019-04-21
12803771,2019-04-30
12803771,2019-05-05
12803771,2019-05-11
12803771,2019-05-12
12803771,2019-05-19
12803771,2019-05-24
12803771,2019-06-02
12803771,2019-06-10
12803771,2019-06-17
12803771,2019-06-19
12803771,2019-06-23
12803771,2019-06-29
12803771,2019-07-05
12803771,2019-07-06
12803771,2019-07-09
12803771,2019-07-31
12803771,2019-08-17
12803771,2019-08-24
12803771,2019-08-25
12803771,2019-10-02
12803771,2019-10-07
12803771,2019-10-17
12803771,2019-10-31
12803771,2019-11-08
12803771,2019-11-10
12803771,2019-11-11
12803771,2019-12-01
12803771,2019-12-08
12803771,2020-02-06
12807083,2016-05-30
12807083,2016-06-05
12807083,2018-07-29
12807083,2018-08-06
12807083,2018-08-13
12807083,2018-08-27
12807083,2019-04-07
12807083,2019-05-24
12807083,2019-09-20
12841143,2016-10-15
12841143,2016-10-16
12841143,2016-10-19
12841143,2016-10-21
12841143,2016-10-22
12841143,2016-10-23
12841143,2016-10-28
12841143,2016-10-30
12841143,2016-11-03
12841143,2016-11-07
12841143,2016-11-09
12841143,2016-11-12
12841143,2016-11-13
12841143,2016-11-20
12841143,2016-11-25
12841143,2016-11-27
12841143,2016-11-30
12841143,2016-12-04
12841143,2016-12-10
12841143,2016-12-11
12841143,2016-12-13
12841143,2016-12-15
12841143,2016-12-17
12841143,2016-12-22
12841143,2017-01-03
12841143,2017-01-08
12841143,2017-01-15
12841143,2017-01-17
12841143,2017-01-23
12841143,2017-01-29
12841143,2017-02-05
12841143,2017-02-13
12841143,2017-02-19
12841143,2017-02-25
12841143,2017-02-27
12841143,2017-03-05
12841143,2017-03-10
12841143,2017-03-12
12841143,2017-03-17
12841143,2017-03-19
12841143,2017-03-26
12841143,2017-04-03
12841143,2017-04-09
12841143,2017-04-11
12841143,2017-04-16
12841143,2017-04-22
12841143,2017-04-29
12841143,2017-05-06
12841143,2017-05-08
12841143,2017-05-17
12841143,2017-05-22
12841143,2017-05-28
12841143,2017-06-02
12841143,2017-06-06
12841143,2017-06-11
12841143,2017-06-13
12841143,2017-06-18
12841143,2017-06-25
12841143,2017-06-28
12841143,2017-07-02
12841143,2017-07-06
12841143,2017-07-09
12841143,2017-07-13
12841143,2017-07-16
12841143,2017-07-19
12841143,2017-07-23
12841143,2017-07-27
12841143,2017-07-30
12841143,2017-08-03
12841143,2017-08-06
12841143,2017-08-11
12841143,2017-08-19
12841143,2017-08-22
12841143,2017-08-25
12841143,2017-08-27
12841143,2017-08-30
12841143,2017-09-03
12841143,2017-09-07
12841143,2017-09-11
12841143,2017-09-17
12841143,2017-09-23
12841143,2017-09-27
12841143,2017-10-01
12841143,2017-10-04
12841143,2017-10-08
12841143,2017-10-10
12841143,2017-10-13
12841143,2017-10-15
12841143,2017-10-22
12841143,2017-10-27
12841143,2017-10-29
12841143,2017-11-02
12841143,2017-11-05
12841143,2017-11-09
12841143,2017-11-13
12841143,2017-11-16
12841143,2017-11-23
12841143,2017-11-26
12841143,2017-11-30
12841143,2017-12-03
12841143,2017-12-07
12841143,2017-12-09
12841143,2017-12-13
12841143,2017-12-15
12841143,2017-12-17
12841143,2017-12-22
12841143,2018-01-02
12841143,2018-01-04
12841143,2018-01-14
12841143,2018-01-16
12841143,2018-01-25
12841143,2018-01-28
12841143,2018-02-05
12841143,2018-02-11
12841143,2018-02-19
12841143,2018-02-25
12841143,2018-03-07
12841143,2018-03-12
12841143,2018-03-17
12841143,2018-03-22
12841143,2018-03-27
12841143,2018-04-02
12841143,2018-04-08
12841143,2018-04-13
12841143,2018-04-16
12841143,2018-04-22
12841143,2018-04-30
12841143,2018-05-03
12841143,2018-05-06
12841143,2018-05-14
12841143,2018-05-21
12841143,2018-05-24
12841143,2018-05-27
12841143,2018-05-31
12841143,2018-06-06
12841143,2018-06-08
12841143,2018-06-10
12841143,2018-06-13
12841143,2018-06-16
12841143,2018-06-22
12841143,2018-06-29
12841143,2018-07-01
12841143,2018-07-04
12841143,2018-07-08
12841143,2018-07-10
12841143,2018-07-18
12841143,2018-07-25
12841143,2018-07-30
12841143,2018-08-19
12841143,2018-08-24
12841143,2018-08-27
12841143,2018-09-03
12841143,2018-09-07
12841143,2018-09-11
12841143,2018-09-20
12841143,2018-09-23
12841143,2018-09-25
12841143,2018-10-05
12841143,2018-10-07
12841143,2018-10-11
12841143,2018-10-14
12841143,2018-10-17
12841143,2018-10-19
12841143,2018-10-21
12841143,2018-10-26
12841143,2018-10-31
12841143,2018-11-02
12841143,2018-11-05
12841143,2018-11-09
12841143,2018-11-17
12841143,2018-11-23
12841143,2018-11-25
12841143,2018-11-30
12841143,2018-12-02
12841143,2018-12-09
12841143,2018-12-12
12841143,2019-01-02
12841143,2019-01-10
12841143,2019-01-20
12841143,2019-01-31
12841143,2019-02-11
12841143,2019-02-14
12841143,2019-02-17
12841143,2019-02-25
12841143,2019-03-02
12841143,2019-03-06
12841143,2019-03-09
12841143,2019-03-13
12841143,2019-03-17
12841143,2019-03-21
12841143,2019-04-01
12841143,2019-04-09
12841143,2019-04-13
12841143,2019-04-26
12841143,2019-04-28
12841143,2019-05-02
12841143,2019-05-14
12841143,2019-05-16
12841143,2019-05-22
12841143,2019-05-27
12841143,2019-05-31
12841143,2019-06-02
12841143,2019-06-10
12841143,2019-06-15
12841143,2019-06-17
12841143,2019-06-20
12841143,2019-06-23
12841143,2019-07-04
12841143,2019-07-09
12841143,2019-07-28
12841143,2019-08-06
12841143,2019-08-11
12841143,2019-08-21
12841143,2019-08-28
12841143,2019-09-02
12841143,2019-09-06
12841143,2019-09-10
12841143,2019-09-15
12841143,2019-09-23
12841143,2019-10-06
12841143,2019-10-15
12841143,2019-10-21
12841143,2019-10-27
12841143,2019-11-03
12841143,2019-11-06
12841143,2019-12-01
12841143,2019-12-05
12841143,2019-12-08
12861549,2018-02-14
12861549,2018-03-11
12861549,2019-06-09
12882408,2016-05-30
12882408,2016-06-05
12882408,2016-06-14
12882408,2016-06-16
12882408,2016-06-17
12882408,2016-06-25
12882408,2016-06-30
12882408,2016-07-03
12882408,2016-07-25
12882408,2016-08-26
12882408,2016-08-29
12882408,2016-08-30
12882408,2016-09-08
12882408,2016-09-11
12882408,2016-09-16
12882408,2016-09-18
12882408,2016-09-20
12882408,2016-10-01
12882408,2016-10-05
12882408,2016-10-06
12882408,2016-10-08
12882408,2016-10-09
12882408,2016-10-14
12882408,2016-10-15
12882408,2016-10-17
12882408,2016-10-24
12882408,2016-10-26
12882408,2016-10-27
12882408,2016-10-30
12882408,2016-11-12
12882408,2016-11-20
12882408,2016-11-30
12882408,2016-12-03
12882408,2016-12-16
12882408,2017-02-12
12882408,2017-02-17
12882408,2017-03-01
12882408,2017-03-19
12882408,2017-03-30
12882408,2017-04-02
12882408,2017-04-11
12882408,2017-04-18
12882408,2017-04-30
12882408,2017-05-15
12882408,2017-06-19
12882408,2017-06-30
12882408,2017-07-04
12882408,2017-07-05
12907297,2016-05-19
12907297,2016-06-13
12907297,2016-06-20
12907297,2016-11-28
12907297,2017-01-01
12907297,2017-04-09
12907297,2020-03-20
12932665,2016-05-23
12932665,2016-06-07
12932665,2016-06-16
12932665,2016-06-19
12932665,2016-06-20
12932665,2016-06-24
12932665,2016-06-30
12932665,2016-07-03
12932665,2016-07-07
12932665,2016-07-17
12932665,2016-07-20
12932665,2016-07-22
12932665,2016-07-29
12932665,2016-08-04
12932665,2016-08-08
12932665,2016-08-14
12932665,2016-09-10
12932665,2016-09-30
12932665,2016-10-09
12932665,2016-10-24
12932665,2016-10-27
12932665,2016-10-31
12932665,2016-11-02
12932665,2016-11-13
12932665,2016-11-18
12932665,2016-11-25
12932665,2016-11-26
12932665,2016-12-01
12932665,2016-12-09
12932665,2016-12-15
12932665,2016-12-28
12932665,2017-01-15
12932665,2017-01-29
12932665,2017-02-05
12932665,2017-02-15
12932665,2017-02-19
12932665,2017-02-21
12932665,2017-02-26
12932665,2017-03-05
12932665,2017-03-12
12932665,2017-03-16
12932665,2017-03-19
12932665,2017-03-22
12932665,2017-04-02
12932665,2017-04-12
12932665,2017-04-24
12932665,2017-05-01
12932665,2017-05-07
12932665,2017-05-10
12932665,2017-05-12
12932665,2017-05-14
12932665,2017-05-18
12932665,2017-05-22
12932665,2017-05-24
12932665,2017-06-18
12932665,2017-06-21
12932665,2017-06-30
12932665,2017-07-02
12932665,2017-07-04
12932665,2017-07-06
12932665,2017-07-07
12932665,2017-07-10
12932665,2017-07-20
12932665,2017-08-01
12932665,2017-08-18
12932665,2017-10-14
12938701,2016-09-16
12938701,2016-10-13
12938701,2016-12-03
12938701,2017-03-26
12938701,2017-06-10
12938701,2017-06-11
12938701,2017-06-25
12938701,2017-07-02
12938701,2017-07-04
12938701,2017-07-17
12938701,2017-07-19
12938701,2018-01-19
12938701,2018-01-28
12938701,2018-03-20
12938701,2018-06-10
12938701,2018-07-08
12938701,2018-07-11
12938701,2018-07-22
12938701,2018-08-02
12938701,2018-08-11
12938701,2018-08-22
12938701,2018-09-02
12948527,2016-05-10
12981705,2019-02-02
12981705,2019-02-03
12981705,2019-02-04
12981705,2019-02-06
12981705,2019-02-13
12981705,2019-02-17
12981705,2019-02-22
12981705,2019-02-25
12981705,2019-02-26
12981705,2019-03-06
12981705,2019-03-12
12981705,2019-03-13
12981705,2019-03-14
12981705,2019-03-15
12981705,2019-03-16
12981705,2019-03-22
12981705,2019-03-23
12981705,2019-03-28
12981705,2019-04-03
12981705,2019-04-05
12981705,2019-04-07
12981705,2019-04-09
12981705,2019-04-26
12981705,2019-04-28
12981705,2019-05-09
12981705,2019-05-10
12981705,2019-05-17
12981705,2019-05-18
12981705,2019-05-22
12981705,2019-05-27
12981705,2019-06-16
12981705,2019-06-19
12981705,2019-07-07
12981705,2019-07-11
12981705,2019-07-12
12981705,2019-07-14
12981705,2019-07-20
12981705,2019-07-21
12981705,2019-07-26
12981705,2019-08-13
12981705,2019-08-17
12981705,2019-08-24
12981705,2019-08-26
12981705,2019-08-28
12981705,2019-08-29
12981705,2019-08-30
12981705,2019-09-05
12981705,2019-09-08
12981705,2019-09-11
12981705,2019-09-16
12981705,2019-09-17
12981705,2019-09-20
12981705,2019-09-22
12981705,2019-09-29
12981705,2019-10-02
12981705,2019-10-03
12981705,2019-10-07
12981705,2019-10-19
12981705,2019-10-20
12981705,2019-10-21
12981705,2019-10-27
12981705,2019-10-28
12981705,2019-10-30
12981705,2019-11-05
12981705,2019-11-07
12981705,2019-11-18
12981705,2019-11-21
12981705,2019-11-23
12981705,2019-11-29
12981705,2019-11-30
12981705,2019-12-04
12981705,2019-12-09
12981705,2019-12-11
12981705,2019-12-21
12981705,2019-12-22
12981705,2019-12-24
12981705,2019-12-27
12981705,2019-12-28
12981705,2020-01-01
12981705,2020-01-06
12981705,2020-01-08
12981705,2020-01-12
12981705,2020-01-14
12981705,2020-01-19
12981705,2020-01-24
12981705,2020-01-26
12981705,2020-02-02
12981705,2020-02-09
12981705,2020-02-13
12981705,2020-02-14
12981705,2020-02-15
12981705,2020-02-22
12981705,2020-02-27
12981705,2020-02-28
12981705,2020-03-01
12981705,2020-03-08
12981705,2020-03-12
12981705,2020-03-19
12981705,2020-04-07
12987982,2016-09-25
12987982,2016-11-01
12987982,2016-11-17
12987982,2017-01-02
12987982,2017-04-05
12987982,2017-04-16
12987982,2017-04-23
12987982,2017-04-30
12987982,2018-01-02
12987982,2018-02-26
12987982,2018-06-04
12987982,2019-03-02
12987982,2019-03-11
12987982,2019-10-13
12987982,2019-10-16
12987982,2020-01-12
12987982,2020-01-31
12987982,2020-02-25
12987982,2020-03-31
12996156,2016-06-16
12996156,2017-04-23
12996156,2017-04-29
12996156,2017-05-02
12996156,2017-06-13
12996156,2017-08-05
12996156,2017-08-16
12996156,2017-09-09
13004701,2016-05-27
13004701,2016-06-07
13004701,2016-06-17
13004701,2016-07-03
13004701,2016-07-10
13004701,2016-07-15
13004701,2016-07-23
13004701,2016-07-31
13004701,2016-08-07
13004701,2016-08-11
13004701,2016-08-25
13004701,2016-08-29
13004701,2016-09-01
13004701,2016-09-05
13004701,2016-09-16
13004701,2016-09-25
13004701,2016-09-30
13004701,2016-10-02
13004701,2016-10-06
13004701,2016-10-10
13004701,2016-10-12
13004701,2016-10-14
13004701,2016-10-16
13004701,2016-10-26
13004701,2016-10-27
13004701,2016-10-30
13004701,2016-11-04
13004701,2016-11-09
13004701,2016-11-12
13004701,2016-11-19
13004701,2016-11-25
13004701,2016-11-27
13004701,2016-11-30
13004701,2016-12-12
13004701,2016-12-24
13004701,2016-12-28
13004701,2017-01-10
13004701,2017-01-21
13004701,2017-02-02
13004701,2017-02-24
13004701,2017-02-26
13004701,2017-03-01
13004701,2017-03-06
13004701,2017-03-19
13004701,2017-04-02
13004701,2017-04-06
13004701,2017-04-07
13004701,2017-04-13
13004701,2017-04-23
13004701,2017-04-28
13004701,2017-04-30
13004701,2017-06-18
13004701,2017-07-02
13004701,2017-07-08
13004701,2017-07-15
13004701,2017-07-16
13004701,2017-07-30
13004701,2017-08-06
13004701,2017-08-13
13004701,2017-08-14
13004701,2017-08-26
13004701,2017-08-27
13004701,2017-09-03
13004701,2017-09-10
13004701,2017-09-11
13004701,2017-09-17
13004701,2017-09-24
13004701,2017-09-30
13004701,2017-10-01
13004701,2017-10-08
13004701,2017-10-23
13004701,2017-10-25
13004701,2017-11-12
13004701,2017-11-26
13004701,2017-12-02
13004701,2017-12-10
13004701,2017-12-17
13004701,2017-12-24
13004701,2017-12-31
13004701,2018-02-18
13004701,2018-03-05
13004701,2018-03-11
13004701,2018-03-26
13004701,2018-03-31
13004701,2018-04-01
13004701,2018-04-15
13004701,2018-04-22
13004701,2018-05-06
13004701,2018-05-13
13004701,2018-06-09
13004701,2018-06-10
13004701,2018-06-16
13004701,2018-06-24
13004701,2018-07-01
13004701,2018-07-22
13004701,2018-08-05
13004701,2018-08-19
13004701,2018-08-27
13004701,2018-09-01
13004701,2018-09-09
13004701,2018-09-16
13004701,2018-09-23
13004701,2018-09-30
13004701,2018-10-14
13004701,2018-10-22
13004701,2018-10-28
13004701,2018-11-11
13004701,2018-11-24
13004701,2018-11-26
13004701,2018-12-09
13004701,2018-12-27
13004701,2019-01-10
13004701,2019-01-17
13004701,2019-02-10
13004701,2019-02-15
13004701,2019-02-17
13004701,2019-02-18
13004701,2019-02-24
13004701,2019-03-03
13004701,2019-03-17
13004701,2019-03-31
13004701,2019-04-07
13004701,2019-04-14
13004701,2019-04-28
13004701,2019-05-07
13004701,2019-05-19
13004701,2019-05-25
13004701,2019-05-26
13004701,2019-05-27
13004701,2019-06-02
13004701,2019-06-09
13004701,2019-06-10
13004701,2019-06-17
13004701,2019-06-22
13004701,2019-07-07
13004701,2019-07-21
13004701,2019-07-28
13004701,2019-08-25
13004701,2019-09-08
13004701,2019-09-15
13004701,2019-09-22
13004701,2019-09-29
13004701,2019-10-06
13004701,2019-10-12
13004701,2019-10-14
13004701,2019-10-21
13004701,2019-10-27
13004701,2019-11-03
13004701,2019-11-17
13004701,2019-11-24
13004701,2019-12-15
13004701,2020-01-13
13004701,2020-02-16
13004701,2020-02-23
13004701,2020-03-01
13012807,2016-05-17
13012807,2016-06-08
13012807,2016-06-09
13012807,2019-02-02
13012807,2019-02-04
13012807,2019-02-10
13012807,2019-02-13
13012807,2019-02-16
13012807,2019-02-21
13012807,2019-02-24
13012807,2019-03-03
13012807,2019-03-06
13012807,2019-03-13
13012807,2019-03-24
13012807,2019-03-31
13012807,2019-04-03
13012807,2019-04-07
13012807,2019-04-09
13012807,2019-04-10
13012807,2019-04-11
13012807,2019-04-14
13012807,2019-04-17
13012807,2019-04-19
13012807,2019-04-20
13012807,2019-04-21
13012807,2019-04-22
13012807,2019-04-24
13012807,2019-04-26
13012807,2019-04-28
13012807,2019-05-05
13012807,2019-05-08
13012807,2019-05-10
13012807,2019-05-11
13012807,2019-05-12
13012807,2019-05-13
13012807,2019-05-14
13012807,2019-05-15
13012807,2019-05-16
13012807,2019-05-17
13012807,2019-05-20
13012807,2019-05-22
13012807,2019-05-26
13012807,2019-05-27
13012807,2019-05-30
13012807,2019-05-31
13012807,2019-06-01
13012807,2019-06-03
13012807,2019-06-05
13012807,2019-06-06
13012807,2019-06-07
13012807,2019-06-09
13012807,2019-06-11
13012807,2019-06-13
13012807,2019-06-15
13012807,2019-06-16
13012807,2019-06-19
13012807,2019-06-21
13012807,2019-06-28
13012807,2019-06-30
13012807,2019-07-01
13012807,2019-07-09
13012807,2019-07-11
13012807,2019-07-13
13012807,2019-07-15
13012807,2019-07-16
13012807,2019-07-18
13012807,2019-07-21
13012807,2019-07-22
13012807,2019-07-23
13012807,2019-07-24
13012807,2019-07-25
13012807,2019-07-27
13012807,2019-07-28
13012807,2019-07-29
13012807,2019-08-06
13012807,2019-08-13
13012807,2019-08-17
13012807,2019-08-19
13012807,2019-08-30
13012807,2019-08-31
13012807,2019-09-03
13012807,2019-09-13
13012807,2019-09-15
13012807,2019-09-17
13012807,2019-09-20
13012807,2019-09-23
13012807,2019-09-25
13012807,2019-09-26
13012807,2019-09-28
13012807,2019-09-29
13012807,2019-10-02
13012807,2019-10-03
13012807,2019-10-05
13012807,2019-10-06
13012807,2019-10-07
13012807,2019-10-09
13012807,2019-10-19
13012807,2019-10-20
13012807,2019-10-24
13012807,2019-10-28
13012807,2019-10-29
13012807,2019-11-03
13012807,2019-11-05
13012807,2019-11-06
13012807,2019-11-07
13012807,2019-11-10
13012807,2019-11-14
13012807,2019-11-15
13012807,2019-11-16
13012807,2019-11-18
13012807,2019-11-21
13012807,2019-11-23
13012807,2019-11-25
13012807,2019-11-26
13012807,2019-11-27
13012807,2019-11-28
13012807,2019-11-30
13012807,2019-12-01
13012807,2019-12-02
13012807,2019-12-04
13012807,2019-12-05
13012807,2019-12-06
13012807,2019-12-07
13012807,2019-12-16
13012807,2019-12-21
13012807,2019-12-30
13012807,2020-01-02
13012807,2020-01-04
13012807,2020-01-05
13012807,2020-01-08
13012807,2020-01-11
13012807,2020-01-12
13012807,2020-01-26
13012807,2020-02-02
13012807,2020-02-12
13012807,2020-02-13
13012807,2020-02-16
13012807,2020-02-18
13012807,2020-02-19
13012807,2020-02-23
13012807,2020-03-09
13012807,2020-03-14
